t_ms,packet_id,speed_kmh,steer,gas,brake,gear,rpms,heading,pitch,roll,accg_x,accg_y,accg_z
87408.635,3781,72.5412826538086,5.552505172090605e-05,1.0,0.0,2,7435,-0.22480739653110504,0.09437167644500732,0.01701965369284153,0.031018327921628952,0.13723500072956085,0.2807544469833374
87419.157,3785,72.65206909179688,5.552505172090605e-05,1.0,0.0,2,7452,-0.224946990609169,0.0959123820066452,0.01825326308608055,0.018590712919831276,0.12453704327344894,0.2582947611808777
87429.696,3789,72.75920104980469,5.552505172090605e-05,1.0,0.0,2,7463,-0.22509561479091644,0.09742046892642975,0.019575828686356544,0.057050835341215134,0.11555435508489609,0.25863370299339294
87440.207,3791,72.8138427734375,5.552505172090605e-05,1.0,0.0,2,7470,-0.22515897452831268,0.0981370359659195,0.02023611217737198,0.06595610827207565,0.13161128759384155,0.26034167408943176
87450.726,3795,72.94483184814453,5.552505172090605e-05,1.0,0.0,2,7483,-0.22530069947242737,0.09978184103965759,0.021899869665503502,0.056606829166412354,0.09252762794494629,0.2598836421966553
87461.243,3798,73.0302505493164,5.552505172090605e-05,1.0,0.0,2,7484,-0.22538384795188904,0.10065937787294388,0.02299957536160946,0.04211301729083061,0.10871851444244385,0.2704952657222748
87471.767,3802,73.13861846923828,5.552505172090605e-05,1.0,0.0,2,7492,-0.22548753023147583,0.10161984711885452,0.02450353093445301,0.04156620055437088,0.14367960393428802,0.25361916422843933
87482.301,3805,73.21900177001953,5.552505172090605e-05,1.0,0.0,2,7497,-0.22555874288082123,0.10214519500732422,0.02557341754436493,0.03508055582642555,0.14351771771907806,0.2581363916397095
87492.846,3809,73.32765197753906,5.552505172090605e-05,1.0,0.0,2,7383,-0.22565065324306488,0.10256773978471756,0.02690458856523037,0.03250633925199509,0.12682178616523743,0.25741565227508545
87503.333,3812,73.37155151367188,5.552505172090605e-05,1.0,0.0,2,7260,-0.22571730613708496,0.10264582931995392,0.02788557857275009,0.041862938553094864,0.10603657364845276,0.052729520946741104
87513.882,3815,73.33055114746094,9.49873065110296e-05,1.0,0.0,2,7201,-0.22576820850372314,0.10247063636779785,0.028902465477585793,0.04708297923207283,0.09705936908721924,-0.2011094093322754
87524.415,3819,73.19589233398438,9.49873065110296e-05,1.0,0.0,2,7375,-0.22580531239509583,0.10183770954608917,0.030315596610307693,0.04957011342048645,0.11113819479942322,-0.330265074968338
87534.641,3823,73.15694427490234,9.49873065110296e-05,1.0,0.0,2,7482,-0.22582155466079712,0.10093217343091965,0.0318010076880455,0.05873383954167366,0.09656970947980881,0.05865251645445824
87545.311,3826,73.22026824951172,7.364760676864535e-05,1.0,0.0,2,7492,-0.22583290934562683,0.1002161055803299,0.03297535330057144,0.05384866148233414,0.04789234325289726,0.24740904569625854
87555.857,3829,73.30728149414062,7.364760676864535e-05,1.0,0.0,2,7492,-0.22584933042526245,0.09951119869947433,0.034224409610033035,0.05486460402607918,-0.016711421310901642,0.275002121925354
87566.416,3833,73.41869354248047,7.364760676864535e-05,1.0,0.0,2,7498,-0.22588016092777252,0.09858443588018417,0.03603457659482956,0.055793359875679016,-0.08736453950405121,0.2532499432563782
87576.952,3837,73.51699829101562,7.364760676864535e-05,1.0,0.0,2,7338,-0.2259155660867691,0.09765229374170303,0.037998177111148834,0.056014712899923325,-0.13997021317481995,0.19849471747875214
87587.456,3840,73.53308868408203,7.364760676864535e-05,1.0,0.0,2,7238,-0.2259388267993927,0.09689456224441528,0.039560467004776,0.061437882483005524,-0.1921461522579193,-0.03591974079608917
87598.189,3844,73.45735931396484,7.364760676864535e-05,1.0,0.0,2,7243,-0.22594819962978363,0.09569130837917328,0.04177245497703552,0.05767611786723137,-0.2705429196357727,-0.24640779197216034
87608.553,3847,73.37735748291016,7.364760676864535e-05,1.0,0.0,2,7398,-0.22593334317207336,0.09461140632629395,0.04354315623641014,0.056499630212783813,-0.3184748888015747,-0.22091078758239746
87618.830,3850,73.34920501708984,7.364760676864535e-05,1.0,0.0,2,7490,-0.22590859234333038,0.09341265261173248,0.04541781172156334,0.06014906242489815,-0.35236331820487976,-0.030935321003198624
87629.378,3854,73.3829116821289,-8.639536099508405e-05,1.0,0.0,2,7371,-0.22588883340358734,0.09167103469371796,0.048160236328840256,0.06770262867212296,-0.41403913497924805,0.11425720900297165
87639.954,3858,73.39285278320312,-8.639536099508405e-05,1.0,0.0,2,7239,-0.2258605659008026,0.08970759809017181,0.05123550444841385,0.07736636698246002,-0.39399194717407227,-0.06807830929756165
87650.440,3861,73.34429931640625,-8.639536099508405e-05,1.0,0.0,2,7253,-0.22580912709236145,0.08800478279590607,0.05376867949962616,0.08448365330696106,-0.38918349146842957,-0.19199952483177185
87660.975,3864,73.28824615478516,-8.639536099508405e-05,1.0,0.0,2,7390,-0.22572563588619232,0.08607076853513718,0.056507211178541183,0.0823526456952095,-0.3955303132534027,-0.14637994766235352
87671.512,3868,73.28514862060547,-8.639536099508405e-05,1.0,0.0,2,7489,-0.22558817267417908,0.08319630473852158,0.06042277812957764,0.07972370833158493,-0.40784838795661926,0.06585978716611862
87682.041,3872,73.3399887084961,-0.00021484849276021123,1.0,0.0,2,7364,-0.22545835375785828,0.08006943017244339,0.06456399708986282,0.08181676268577576,-0.44519737362861633,0.12903344631195068
87692.606,3875,73.34782409667969,-0.00021484849276021123,1.0,0.0,2,7270,-0.22535108029842377,0.07756413519382477,0.06777265667915344,0.0578354075551033,-0.49884384870529175,-0.05084853619337082
87702.765,3878,73.31097412109375,-0.00021484849276021123,1.0,0.0,2,7201,-0.22520820796489716,0.07487770169973373,0.07093500345945358,0.06145796924829483,-0.5838388204574585,-0.1394256353378296
87713.350,3882,73.25104522705078,-2.9697577701881528e-05,1.0,0.0,2,7389,-0.22498467564582825,0.07100450247526169,0.07494775950908661,0.09568606317043304,-0.6012008786201477,-0.12591582536697388
87723.980,3885,73.24202728271484,-2.9697577701881528e-05,1.0,0.0,2,7476,-0.2248000055551529,0.06796765327453613,0.0779462680220604,0.06639549881219864,-0.588442325592041,0.01594795659184456
87734.468,3889,73.28704833984375,-0.00017587216279935092,1.0,0.0,2,7412,-0.22455155849456787,0.06388349831104279,0.08207574486732483,0.073087677359581,-0.5815963745117188,0.14299188554286957
87745.018,3893,73.30615234375,-0.00017587216279935092,1.0,0.0,2,7277,-0.2243034541606903,0.05983293429017067,0.08648540079593658,0.09730206429958344,-0.5623337030410767,-0.06038700044155121
87755.601,3896,73.26387786865234,-0.00017587216279935092,1.0,0.0,2,7210,-0.22409535944461823,0.056801944971084595,0.08998866379261017,0.10115953534841537,-0.6224694848060608,-0.16033007204532623
87766.047,3900,73.20796203613281,-0.00017587216279935092,1.0,0.0,2,7384,-0.22378958761692047,0.052804380655288696,0.09506595134735107,0.09010042995214462,-0.5877017378807068,-0.10048261284828186
87776.606,3903,73.20665740966797,-0.00017587216279935092,1.0,0.0,2,7463,-0.2235676497220993,0.049924809485673904,0.0992351621389389,0.10783972591161728,-0.47002923488616943,0.02873598411679268
87787.127,3907,73.22305297851562,-0.00017587216279935092,1.0,0.0,2,7431,-0.22329410910606384,0.046432726085186005,0.1053847074508667,0.11431548744440079,-0.43431153893470764,0.02859918586909771
87797.675,3910,73.21504974365234,-0.00017587216279935092,1.0,0.0,2,7338,-0.22308658063411713,0.04412611946463585,0.11059174686670303,0.13086532056331635,-0.4191208779811859,-0.06238308921456337
87808.197,3914,73.16275787353516,-0.00017587216279935092,1.0,0.0,2,7241,-0.22281400859355927,0.04148539528250694,0.11831595748662949,0.13733705878257751,-0.4034363925457001,-0.1583448201417923
87818.400,3917,73.11544036865234,-0.00017587216279935092,1.0,0.0,2,7377,-0.2226288616657257,0.03986425697803497,0.12472960352897644,0.16261382400989532,-0.39026811718940735,-0.1331312507390976
87828.865,3921,73.100830078125,-0.00017587216279935092,1.0,0.0,2,7489,-0.22244203090667725,0.03819200024008751,0.13396497070789337,0.17215397953987122,-0.4114988148212433,0.02358832210302353
87839.415,3924,73.1269760131836,-0.0002454985224176198,1.0,0.0,2,7419,-0.22235292196273804,0.037234626710414886,0.14121045172214508,0.1724155992269516,-0.45048946142196655,0.09929917752742767
87849.601,3928,73.1343765258789,-0.0002454985224176198,1.0,0.0,2,7293,-0.22224818170070648,0.03619956225156784,0.15116086602210999,0.1704433262348175,-0.46109697222709656,-0.07753218710422516
87860.150,3931,73.09033966064453,-6.7543587647378445e-06,1.0,0.0,2,7229,-0.222158282995224,0.03552284091711044,0.15883120894432068,0.17753858864307404,-0.4463769197463989,-0.17388562858104706
87870.666,3935,73.02686309814453,-6.7543587647378445e-06,1.0,0.0,2,7406,-0.22203540802001953,0.03470013290643692,0.16925106942653656,0.18148545920848846,-0.37436190247535706,-0.1132994145154953
87881.223,3938,73.02275085449219,-6.7543587647378445e-06,1.0,0.0,2,7482,-0.22194908559322357,0.034171249717473984,0.17717988789081573,0.18936462700366974,-0.2967543601989746,0.02170458436012268
87891.696,3942,73.0822982788086,-4.760019510285929e-05,1.0,0.0,2,7400,-0.22181189060211182,0.033653613179922104,0.18776673078536987,0.2010461390018463,-0.15793712437152863,0.20316389203071594
87902.284,3945,73.11837768554688,-4.760019510285929e-05,1.0,0.0,2,7287,-0.2216552495956421,0.03338707610964775,0.1954319328069687,0.19640856981277466,-0.040726494044065475,0.016589149832725525
87912.822,3949,73.05603790283203,-4.760019510285929e-05,1.0,0.0,2,7205,-0.22139720618724823,0.0331169068813324,0.2050182819366455,0.1759651005268097,0.11704545468091965,-0.20602281391620636
87923.402,3952,72.98164367675781,-4.760019510285929e-05,1.0,0.0,2,7361,-0.22118709981441498,0.0329979807138443,0.21178841590881348,0.18552561104297638,0.27204012870788574,-0.22517701983451843
87934.046,3955,72.94921112060547,-6.30218128208071e-05,1.0,0.0,2,7451,-0.22098420560359955,0.03302456811070442,0.21827678382396698,0.1829964816570282,0.345523476600647,-0.0337371826171875
87944.507,3959,73.00553131103516,-0.0002864341950044036,1.0,0.0,2,7484,-0.22075198590755463,0.03337172418832779,0.22651071846485138,0.18763591349124908,0.47441205382347107,0.2023751586675644
87955.142,3963,73.09268951416016,-0.0002864341950044036,1.0,0.0,2,7447,-0.22055040299892426,0.03417116031050682,0.23428615927696228,0.16908258199691772,0.4998821020126343,0.18961146473884583
87965.765,3966,73.13191986083984,-0.00046371613279916346,1.0,0.0,2,7319,-0.22042971849441528,0.035154204815626144,0.2398504614830017,0.16021601855754852,0.4706374406814575,0.04006624221801758
87976.154,3970,73.0823974609375,-0.00046371613279916346,1.0,0.0,2,7220,-0.22036263346672058,0.03698435798287392,0.24716432392597198,0.17762696743011475,0.4078681468963623,-0.18377003073692322
87986.330,3973,72.99990844726562,-0.00046371613279916346,1.0,0.0,2,7322,-0.22038589417934418,0.03872394561767578,0.25281956791877747,0.19181261956691742,0.4290102422237396,-0.3112846910953522
87996.854,3976,72.92028045654297,-0.00046371613279916346,1.0,0.0,2,7457,-0.220487579703331,0.04078828543424606,0.25878867506980896,0.20617985725402832,0.39088675379753113,-0.2072143405675888
88007.358,3980,72.91472625732422,-0.0005968937184661627,1.0,0.0,2,7417,-0.2207639217376709,0.04400395229458809,0.267153799533844,0.1827542781829834,0.26109546422958374,0.07421308755874634
88017.555,3983,72.92715454101562,-0.0005968937184661627,1.0,0.0,2,7312,-0.2210601270198822,0.04669158533215523,0.2737651467323303,0.18418172001838684,0.26322588324546814,-0.0268858615309
88028.061,3987,72.86071014404297,-0.0005968937184661627,1.0,0.0,2,7234,-0.22151175141334534,0.050473205745220184,0.28287744522094727,0.18971970677375793,0.2850727140903473,-0.23415333032608032
88038.577,3990,72.75877380371094,-0.0005968937184661627,1.0,0.0,2,7413,-0.2218739092350006,0.0532771460711956,0.28955352306365967,0.18350638449192047,0.27787989377975464,-0.33981645107269287
88049.177,3994,72.70138549804688,-0.0005968937184661627,1.0,0.0,2,7478,-0.22236084938049316,0.056801073253154755,0.2978138029575348,0.1884065717458725,0.24696411192417145,-0.02195306308567524
88059.740,3997,72.71935272216797,-0.0005968937184661627,1.0,0.0,2,7360,-0.2227053940296173,0.05920424312353134,0.30335453152656555,0.1978703886270523,0.17100487649440765,0.038832053542137146
88070.289,4001,72.67916870117188,-0.0005968937184661627,1.0,0.0,2,7261,-0.22307351231575012,0.061892762780189514,0.30963876843452454,0.19964604079723358,0.03576064109802246,-0.17844687402248383
88080.779,4004,72.60844421386719,-0.0005968937184661627,1.0,0.0,2,7351,-0.22324776649475098,0.06337514519691467,0.313534140586853,0.17036055028438568,0.035349324345588684,-0.2473912537097931
88091.288,4008,72.5638427734375,-0.0005968937184661627,1.0,0.0,2,7478,-0.2233431041240692,0.0645962730050087,0.31796663999557495,0.13902758061885834,0.08911726623773575,0.0007210721378214657
88101.805,4011,72.61274719238281,-0.0006607717368751764,1.0,0.0,2,7499,-0.22334334254264832,0.06500142067670822,0.32108384370803833,0.1441984474658966,0.16928814351558685,0.21788187325000763
88112.433,4015,72.74689483642578,-0.0006607717368751764,1.0,0.0,2,7480,-0.22325167059898376,0.06506624817848206,0.324967622756958,0.15854747593402863,0.2842804789543152,0.3469391465187073
88122.906,4019,72.89176940917969,-0.0009093190310522914,1.0,0.0,2,7466,-0.22312165796756744,0.0648311898112297,0.32868310809135437,0.15941299498081207,0.2684870660305023,0.32017433643341064
88133.426,4022,72.98212432861328,-0.0011002549435943365,1.0,0.0,2,7473,-0.22302772104740143,0.06451724469661713,0.33150506019592285,0.16034001111984253,0.24653711915016174,0.256020724773407
88143.949,4025,73.06000518798828,-0.0011002549435943365,1.0,0.0,2,7484,-0.22294168174266815,0.06407595425844193,0.33440959453582764,0.15765109658241272,0.19262859225273132,0.23429378867149353
88154.562,4029,73.14997100830078,-0.0011002549435943365,1.0,0.0,2,7452,-0.22282671928405762,0.06323643773794174,0.3384755551815033,0.19620895385742188,0.09126028418540955,0.17774954438209534
88165.096,4032,73.19598388671875,-0.0011002549435943365,1.0,0.0,2,7320,-0.22272484004497528,0.062391530722379684,0.34169912338256836,0.202791228890419,-0.07767290621995926,0.08601643890142441
88175.686,4036,73.16937255859375,-0.0008819371578283608,1.0,0.0,2,7217,-0.2225143015384674,0.06099972128868103,0.34624630212783813,0.24009859561920166,-0.3322749435901642,-0.14385031163692474
88186.160,4040,73.10554504394531,-0.0007065628888085485,1.0,0.0,2,7340,-0.2221996784210205,0.05947086587548256,0.35123854875564575,0.2665129005908966,-0.4786246120929718,-0.15405046939849854
88196.843,4043,73.07902526855469,-0.0007065628888085485,1.0,0.0,2,7447,-0.22194373607635498,0.05839654058218002,0.355194628238678,0.25192704796791077,-0.48301318287849426,-0.07130163908004761
88207.337,4046,73.08336639404297,-0.0007065628888085485,1.0,0.0,2,7515,-0.22169210016727448,0.05748485401272774,0.35911932587623596,0.21775102615356445,-0.40754491090774536,0.034390319138765335
88217.849,4050,73.1130599975586,-0.0007065628888085485,1.0,0.0,2,7352,-0.22137001156806946,0.05660705640912056,0.3640710413455963,0.19879427552223206,-0.3322076201438904,0.026933059096336365
88228.588,4054,73.0971450805664,-0.0009761576657183468,1.0,0.0,2,7230,-0.2210945188999176,0.05607091262936592,0.3685790002346039,0.17454031109809875,-0.2072029709815979,-0.08241988718509674
88239.102,4057,73.05984497070312,-0.0011287935776636004,1.0,0.0,2,7301,-0.22093041241168976,0.055781759321689606,0.3716384768486023,0.14710679650306702,-0.09059889614582062,-0.15564042329788208
88249.586,4061,73.01101684570312,-0.0012578167952597141,1.0,0.0,2,7447,-0.22073303163051605,0.05544691160321236,0.37542057037353516,0.136403426527977,0.0372706837952137,-0.06896621733903885
88260.151,4064,73.0231704711914,-0.001414672820828855,1.0,0.0,2,7504,-0.2206110954284668,0.055243801325559616,0.37813445925712585,0.15252156555652618,0.06305865198373795,0.073776014149189
88270.721,4068,73.07159423828125,-0.001414672820828855,1.0,0.0,2,7327,-0.2204875349998474,0.05504392087459564,0.38154274225234985,0.19724784791469574,-0.06234114244580269,0.06339707970619202
88281.212,4071,73.05891418457031,-0.001414672820828855,1.0,0.0,2,7241,-0.2203998863697052,0.05486881360411644,0.3837911784648895,0.24325765669345856,-0.27308008074760437,-0.09674698859453201
88291.874,4075,73.01167297363281,-0.001414672820828855,1.0,0.0,2,7287,-0.22024665772914886,0.05456174165010452,0.38689425587654114,0.1574680358171463,-0.27600187063217163,-0.15909434854984283
88302.437,4078,72.97003173828125,-0.001414672820828855,1.0,0.0,2,7406,-0.22011999785900116,0.05441076308488846,0.3899632692337036,0.1566832810640335,-0.11657297611236572,-0.11330325901508331
88312.999,4082,72.97105407714844,-0.0015754110645502806,1.0,0.0,2,7494,-0.2200385332107544,0.054463356733322144,0.3953346610069275,0.1482659876346588,0.049523115158081055,0.06840472668409348
88323.507,4085,73.01201629638672,-0.0017469361191615462,1.0,0.0,2,7409,-0.22005507349967957,0.054685741662979126,0.40001145005226135,0.18074026703834534,0.07925621420145035,0.12836550176143646
88334.098,4089,73.03512573242188,-0.0015159952454268932,1.0,0.0,2,7260,-0.22014471888542175,0.0550270639359951,0.40617913007736206,0.18161770701408386,-0.10169332474470139,-0.028517864644527435
88344.587,4092,73.00799560546875,-0.0015159952454268932,1.0,0.0,2,7183,-0.2202119678258896,0.055118147283792496,0.4107460081577301,0.1565004289150238,-0.11219020932912827,-0.1271066665649414
88355.106,4096,72.9404296875,-0.0015159952454268932,1.0,0.0,2,7376,-0.22024096548557281,0.05495424568653107,0.4170885980129242,0.169258713722229,-0.046610962599515915,-0.15206201374530792
88365.735,4099,72.9183120727539,-0.0015159952454268932,1.0,0.0,2,7475,-0.22022803127765656,0.054692238569259644,0.42199423909187317,0.21606367826461792,-0.1050659716129303,-0.053800199180841446
88376.218,4103,72.94580841064453,-0.0015159952454268932,1.0,0.0,2,7425,-0.22021815180778503,0.05422821268439293,0.42838576436042786,0.22174987196922302,-0.1892378032207489,0.1012832447886467
88386.713,4106,72.9640884399414,-0.0013132455060258508,1.0,0.0,2,7315,-0.22017233073711395,0.05373240262269974,0.4328164756298065,0.24511460959911346,-0.2704480290412903,0.00039728713454678655
88397.304,4110,72.94017028808594,-0.001211361843161285,1.0,0.0,2,7209,-0.22000789642333984,0.05281571298837662,0.4377982020378113,0.25518760085105896,-0.33912768959999084,-0.11866442114114761
88407.828,4114,72.89518737792969,-0.001211361843161285,1.0,0.0,2,7385,-0.21978063881397247,0.051683321595191956,0.4413791596889496,0.2212684005498886,-0.38053974509239197,-0.10471104830503464
88418.028,4117,72.89315032958984,-0.001211361843161285,1.0,0.0,2,7463,-0.2196226418018341,0.05077935755252838,0.4433465301990509,0.1587931215763092,-0.19790636003017426,0.032554991543293
88428.561,4120,72.9155044555664,-0.0011202667374163866,1.0,0.0,2,7462,-0.21950802206993103,0.049773771315813065,0.44512036442756653,0.24153997004032135,-0.17701467871665955,0.047423578798770905
88439.173,4124,72.91830444335938,-0.0008149589411914349,1.0,0.0,2,7333,-0.21935226023197174,0.04803241044282913,0.44753527641296387,0.2794892489910126,-0.33473387360572815,-0.07526437938213348
88449.693,4127,72.89064025878906,-0.0008149589411914349,1.0,0.0,2,7258,-0.21916800737380981,0.046321529895067215,0.4493415951728821,0.2951568067073822,-0.4047534465789795,-0.12124128639698029
88460.277,4131,72.85807037353516,-0.0006501672905869782,1.0,0.0,2,7362,-0.21880443394184113,0.04355547949671745,0.45154184103012085,0.31082603335380554,-0.5724108815193176,-0.08461275696754456
88470.808,4134,72.85989379882812,-0.0006501672905869782,1.0,0.0,2,7442,-0.2184690684080124,0.04131918027997017,0.4528186619281769,0.20328032970428467,-0.41900521516799927,0.025149624794721603
88481.341,4138,72.89895629882812,-0.0006501672905869782,1.0,0.0,2,7515,-0.21799838542938232,0.03837110474705696,0.45397865772247314,0.1780000627040863,-0.2512408494949341,0.09182193875312805
88492.302,4141,72.931884765625,-0.0011764512164518237,1.0,0.0,2,7388,-0.2176632583141327,0.03629700466990471,0.4543839395046234,0.2050197571516037,-0.1840936690568924,0.07860392332077026
88502.638,4145,72.9305419921875,-0.0014378550695255399,1.0,0.0,2,7265,-0.21726176142692566,0.0337296761572361,0.45437538623809814,0.29925617575645447,-0.3569003939628601,-0.07135409861803055
88513.173,4149,72.90459442138672,-0.001248930930159986,1.0,0.0,2,7301,-0.21693073213100433,0.03131292015314102,0.4538879096508026,0.3120552599430084,-0.5432529449462891,-0.10354834049940109
88523.734,4152,72.8843002319336,-0.001248930930159986,1.0,0.0,2,7420,-0.21671275794506073,0.029493950307369232,0.45320117473602295,0.32670897245407104,-0.6357738375663757,-0.08115831017494202
88534.208,4156,72.88191223144531,-0.0009967195801436901,1.0,0.0,2,7476,-0.21643631160259247,0.026981376111507416,0.45180633664131165,0.3190807104110718,-0.6787959933280945,0.0012196223251521587
88544.731,4159,72.8956527709961,-0.0007570135057903826,1.0,0.0,2,7379,-0.21623343229293823,0.024933625012636185,0.45058974623680115,0.32812029123306274,-0.6135508418083191,-0.011070489883422852
88555.292,4162,72.8817138671875,-0.0007570135057903826,1.0,0.0,2,7302,-0.21599458158016205,0.022723518311977386,0.4494223892688751,0.4081183969974518,-0.7211609482765198,-0.10042839497327805
88565.792,4166,72.86040496826172,-0.0005699170287698507,1.0,0.0,2,7344,-0.21563345193862915,0.019641775637865067,0.4481694996356964,0.4225062131881714,-0.8481351137161255,-0.09137196093797684
88575.993,4169,72.84796142578125,-0.0004206318990327418,1.0,0.0,2,7463,-0.21534985303878784,0.017281968146562576,0.44745326042175293,0.4085922837257385,-0.8925871849060059,-0.07827501744031906
88586.556,4173,72.84786987304688,-0.0004206318990327418,1.0,0.0,2,7465,-0.21498239040374756,0.014133677817881107,0.44673284888267517,0.36962002515792847,-0.8577370047569275,-0.02373562566936016
88597.117,4176,72.87490844726562,-0.0004206318990327418,1.0,0.0,2,7342,-0.21496275067329407,0.0121522918343544,0.44574469327926636,0.2797645032405853,-0.7043195962905884,0.0805157944560051
88607.705,4178,45.76314163208008,-0.0004206318990327418,1.0,0.0,2,7219,-0.21594840288162231,0.00826056394726038,0.43921178579330444,-34.32938766479492,9.85067367553711,-207.91134643554688
88618.226,4179,11.929144859313965,-0.0004206318990327418,1.0,0.0,2,7054,-0.21740582585334778,0.0034347157925367355,0.435092031955719,-13.710967063903809,6.525731563568115,-122.4993896484375
88628.820,4181,7.812527179718018,-0.0004206318990327418,1.0,0.0,2,7189,-0.2223997563123703,-0.006051973905414343,0.4323778748512268,-0.9165847301483154,0.6250907778739929,-9.28692626953125
88639.299,4185,8.809123039245605,-0.00018898780399467796,1.0,0.0,2,7412,-0.2283315360546112,-0.016042759642004967,0.430897057056427,0.19875174760818481,-1.2772737741470337,-2.409788131713867
88649.825,4189,9.257798194885254,-0.00018898780399467796,1.0,0.0,2,7506,-0.23338575661182404,-0.02406313642859459,0.42927902936935425,0.16768009960651398,-0.6102469563484192,-1.3653947114944458
88660.396,4192,9.486844062805176,-0.00018898780399467796,1.0,0.0,2,7428,-0.2373347133398056,-0.029819652438163757,0.42778268456459045,0.1931806206703186,-0.5633774995803833,-1.0675517320632935
88670.896,4196,9.688582420349121,-0.00018898780399467796,1.0,0.0,2,7327,-0.2427820861339569,-0.0371226891875267,0.42544665932655334,0.23336941003799438,-0.6060094237327576,-0.7916751503944397
88681.447,4200,9.64778995513916,-0.00018898780399467796,1.0,0.0,2,7432,-0.24828705191612244,-0.04421284794807434,0.4231451451778412,0.30246931314468384,-0.9070512056350708,-0.1554584950208664
88691.962,4203,9.523748397827148,-0.00018898780399467796,1.0,0.0,2,7485,-0.25241029262542725,-0.04952259734272957,0.4215073585510254,0.41385573148727417,-0.9290362000465393,0.052581772208213806
88702.700,4207,9.375614166259766,-0.00018898780399467796,1.0,0.0,2,7382,-0.25792232155799866,-0.05658768489956856,0.41936635971069336,0.41138914227485657,-0.9142946004867554,0.05848615616559982
88713.165,4210,9.276185989379883,-0.00018898780399467796,1.0,0.0,2,7305,-0.26206663250923157,-0.06187496334314346,0.4177665412425995,0.40947315096855164,-0.912035346031189,0.06380047649145126
88723.736,4214,9.159235000610352,-0.00018898780399467796,1.0,0.0,2,7411,-0.26760342717170715,-0.06891325116157532,0.41561734676361084,0.40698307752609253,-0.9096452593803406,0.0710645318031311
88734.327,4217,9.083502769470215,-0.00018898780399467796,1.0,0.0,2,7527,-0.271762877702713,-0.07418613135814667,0.4139839708805084,0.4051474332809448,-0.9112984538078308,0.07635670155286789
88744.912,4221,8.993377685546875,-0.00018898780399467796,1.0,0.0,2,7412,-0.2773287296295166,-0.08120643347501755,0.41178253293037415,0.408979594707489,-0.9053979516029358,0.1367393285036087
88755.500,4224,8.908900260925293,-0.0004116237978450954,1.0,0.0,2,7302,-0.28157466650009155,-0.08642808347940445,0.4102250337600708,0.415289968252182,-0.8276088833808899,0.21054331958293915
88766.146,4228,8.787105560302734,-0.0004116237978450954,1.0,0.0,2,7277,-0.2874046564102173,-0.09325762838125229,0.408491313457489,0.4202255308628082,-0.7347819209098816,0.2662975788116455
88776.579,4231,8.692707061767578,-0.0007713711820542812,1.0,0.0,2,7347,-0.29193115234375,-0.09825577586889267,0.4074843227863312,0.42331477999687195,-0.751420795917511,0.29469865560531616
88787.239,4235,8.568540573120117,-0.0012585264630615711,1.0,0.0,2,7427,-0.2982017695903778,-0.10471570491790771,0.4066522717475891,0.42279666662216187,-0.6593787670135498,0.31799840927124023
88797.807,4238,8.480810165405273,-0.0012585264630615711,1.0,0.0,2,7479,-0.30309388041496277,-0.1093827560544014,0.40648335218429565,0.42319661378860474,-0.6303452253341675,0.3248978555202484
88808.417,4242,8.363832473754883,-0.0016465794760733843,1.0,0.0,2,7398,-0.30987653136253357,-0.11532790213823318,0.40691497921943665,0.417504221200943,-0.591590940952301,0.39746591448783875
88818.925,4245,8.242300033569336,-0.0017564274603500962,1.0,0.0,2,7210,-0.31515344977378845,-0.11948756873607635,0.4076177775859833,0.41037237644195557,-0.48112714290618896,0.4941602051258087
88829.653,4249,8.051748275756836,-0.0017564274603500962,1.0,0.0,2,6940,-0.32245758175849915,-0.12451198697090149,0.4088928997516632,0.40642619132995605,-0.3945007920265198,0.5608610510826111
88840.031,4253,7.844900608062744,-0.0017564274603500962,1.0,0.0,2,6967,-0.3300893306732178,-0.12885986268520355,0.41045087575912476,0.4058217704296112,-0.30311083793640137,0.5884273052215576
88850.537,4256,7.685324192047119,-0.0017564274603500962,1.0,0.0,2,6983,-0.3360479772090912,-0.13163357973098755,0.41172051429748535,0.40516582131385803,-0.2546325623989105,0.5984199643135071
88861.119,4259,7.524415969848633,-0.0017564274603500962,1.0,0.0,2,6995,-0.3422178328037262,-0.13396723568439484,0.41304218769073486,0.4039056599140167,-0.22131353616714478,0.6069750189781189
88871.749,4263,7.309577465057373,-0.0017564274603500962,1.0,0.0,2,7006,-0.350780189037323,-0.13636994361877441,0.414856493473053,0.4004625380039215,-0.19472569227218628,0.6204580664634705
88882.204,4267,7.095583438873291,0.0003507953369989991,1.0,0.0,2,7013,-0.3597300946712494,-0.137939453125,0.4167014956474304,0.3935655951499939,-0.1762436479330063,0.631882905960083
88892.734,4270,6.937267303466797,0.0017413247842341661,1.0,0.0,2,7015,-0.366690069437027,-0.13855627179145813,0.4180798828601837,0.39253178238868713,-0.16835491359233856,0.639956533908844
88903.309,4273,6.781684398651123,0.0017413247842341661,1.0,0.0,2,7016,-0.37385648488998413,-0.13868498802185059,0.4194265604019165,0.38734254240989685,-0.16317473351955414,0.6461056470870972
88913.772,4277,6.5796051025390625,0.002141649601981044,1.0,0.0,2,7014,-0.383727103471756,-0.13809046149253845,0.4211447238922119,0.3802129030227661,-0.15957491099834442,0.6545748710632324
88924.299,4281,6.385535717010498,0.0026158683467656374,1.0,0.0,2,7012,-0.39394429326057434,-0.13661208748817444,0.4227354824542999,0.3708660304546356,-0.16150733828544617,0.6602813005447388
